Lot_ID,Wafer_ID,Seq,Bin,X,Y,CONT,IGSS0,IGSS1,IGSSR1,VTH,BVDSS1,BVDSS2,IDSS1,IDSS2,IGSS2,IGSSR2
FA54-5339-327A-250501@203,2,27,1.00,6,9,0,0,2.50e-09,1.70e-09,3.20,130,130,1.32e-08,2.38e-08,2.00e-09,4.80e-09
FA54-5339-327A-250501@203,2,28,1.00,7,9,0,0,1.30e-09,2.10e-09,3.21,130,130,1.19e-08,2.20e-08,4.40e-09,2.10e-09
FA54-5339-327A-250501@203,2,29,1.00,8,9,0,0,1.80e-09,6.60e-09,3.29,130,130,1.19e-08,1.98e-08,4.10e-09,1.00e-09
FA54-5339-327A-250501@203,2,30,1.00,9,9,0,2.00e-08,1.30e-09,1.30e-09,3.28,130,130,1.17e-08,1.91e-08,6.00e-10,4.00e-09
FA54-5339-327A-250501@203,2,31,1.00,10,9,0,0,1.00e-10,5.30e-09,3.40,130,130,1.14e-08,2.03e-08,4.60e-09,3.90e-09
FA54-5339-327A-250501@203,2,32,1.00,11,9,0,0,2.00e-09,5.00e-09,3.44,130,130,1.06e-08,1.97e-08,6.00e-10,9.00e-10
FA54-5339-327A-250501@203,2,33,1.00,12,9,0,0,1.90e-09,9.00e-10,3.39,130,130,1.04e-08,1.90e-08,1.10e-09,1.60e-09
FA54-5339-327A-250501@203,2,34,1.00,13,9,0,0,2.40e-09,1.30e-09,3.53,130,130,1.07e-08,1.85e-08,5.60e-09,1.30e-09
FA54-5339-327A-250501@203,2,35,1.00,14,9,0,1.00e-08,0,9.00e-10,3.37,130,130,1.06e-08,1.72e-08,7.00e-10,1.50e-09
FA54-5339-327A-250501@203,2,36,1.00,15,9,0,0,3.00e-10,3.60e-09,3.29,130,130,9.90e-09,1.86e-08,4.30e-09,3.60e-09
FA54-5339-327A-250501@203,2,37,1.00,16,9,0,1.00e-08,2.80e-09,4.90e-09,3.33,130,130,1.01e-08,1.87e-08,9.00e-10,1.40e-09
FA54-5339-327A-250501@203,2,38,1.00,17,10,0.00,0,8.00e-10,1.30e-09,3.34,130,131,1.09e-08,1.91e-08,4.70e-09,2.50e-09
FA54-5339-327A-250501@203,2,39,1.00,16,10,0,1.00e-08,9.00e-10,1.80e-09,3.34,130,130,1.08e-08,1.65e-08,3.30e-09,5.00e-09
FA54-5339-327A-250501@203,2,40,1.00,15,10,0.00,0,3.10e-09,4.00e-10,3.35,129,130,1.00e-08,1.85e-08,1.10e-09,3.70e-09
FA54-5339-327A-250501@203,2,41,1.00,14,10,0,1.00e-08,6.00e-10,2.80e-09,3.42,130,130,1.14e-08,1.87e-08,1.40e-09,6.00e-10
FA54-5339-327A-250501@203,2,42,1.00,13,10,0.00,0,1.40e-09,1.10e-09,3.48,130,130,1.05e-08,1.94e-08,9.00e-10,6.00e-10
FA54-5339-327A-250501@203,2,43,1.00,12,10,0,0,1.00e-09,2.90e-09,3.48,130,130,1.20e-08,1.93e-08,4.00e-09,3.30e-09
FA54-5339-327A-250501@203,2,44,1.00,11,10,0,0,9.00e-10,3.80e-09,3.38,130,130,1.13e-08,1.87e-08,2.10e-09,6.60e-09
FA54-5339-327A-250501@203,2,45,1.00,10,10,0,1.00e-08,2.80e-09,3.30e-09,3.31,130,130,1.08e-08,2.01e-08,5.00e-10,2.40e-09
FA54-5339-327A-250501@203,2,46,1.00,9,10,0,0,0,2.20e-09,3.34,130,130,1.22e-08,2.00e-08,1.80e-09,1.60e-09
FA54-5339-327A-250501@203,2,47,1.00,8,10,0,0,0,3.00e-10,3.27,130,130,1.24e-08,2.26e-08,8.00e-10,4.00e-10
FA54-5339-327A-250501@203,2,48,1.00,7,10,0,0,1.80e-09,7.10e-09,3.24,130,130,1.30e-08,2.15e-08,6.40e-09,1.00e-10
FA54-5339-327A-250501@203,2,49,1.00,6,10,0,2.20e-05,1e+03,,,,,,,,
FA54-5339-327A-250501@203,2,50,1.00,5,11,0.00,2.00e-08,7.00e-10,0,3.23,130,130,1.82e-08,2.67e-08,4.10e-09,1.40e-09
FA54-5339-327A-250501@203,2,51,1.00,6,11,0,0,0,4.50e-09,3.18,130,130,1.33e-08,2.41e-08,4.40e-09,6.40e-09
FA54-5339-327A-250501@203,2,52,1.00,7,11,0,1.00e-08,1.40e-09,3.80e-09,3.25,0.10,,,,,
FA54-5339-327A-250501@203,2,53,1.00,8,11,0,1.00e-08,3.30e-09,0,3.26,130,130,1.16e-08,2.06e-08,2.10e-09,1.80e-09
FA54-5339-327A-250501@203,2,54,1.00,9,11,0,0,3.00e-10,2.80e-09,3.36,130,130,1.30e-08,1.98e-08,4.30e-09,1.10e-09
FA54-5339-327A-250501@203,2,55,1.00,10,11,0,0,1.20e-09,2.00e-09,3.36,130,130,1.11e-08,2.01e-08,2.40e-09,7.40e-09
FA54-5339-327A-250501@203,2,56,1.00,11,11,0,2.00e-08,5.10e-09,3.00e-09,3.38,130,130,1.14e-08,1.97e-08,9.00e-10,2.70e-09
FA54-5339-327A-250501@203,2,57,1.00,12,11,0,1.00e-08,2.80e-09,7.20e-09,3.44,130,130,1.15e-08,1.87e-08,6.80e-09,7.00e-10
FA54-5339-327A-250501@203,2,58,1.00,13,11,0,0,2.00e-10,0,3.44,130,130,1.13e-08,1.76e-08,2.20e-09,2.00e-10
FA54-5339-327A-250501@203,2,59,1.00,14,11,0,0,2.10e-09,1.10e-09,3.44,129,130,1.02e-08,1.98e-08,1.90e-09,1.00e-09
FA54-5339-327A-250501@203,2,60,1.00,15,11,0,1.00e-08,1.40e-09,2.60e-09,3.38,129,130,1.02e-08,1.89e-08,4.00e-09,7.00e-10
FA54-5339-327A-250501@203,2,61,1.00,16,11,0.00,0,1.40e-09,2.50e-09,3.32,130,130,1.01e-08,1.76e-08,2.60e-09,6.50e-09
FA54-5339-327A-250501@203,2,62,1.00,17,11,0.00,0,5.20e-09,5.00e-10,3.33,130,130,1.00e-08,1.80e-08,1.30e-09,3.70e-09
FA54-5339-327A-250501@203,2,63,1.00,17,12,0,2.00e-08,3.00e-09,6.70e-09,3.31,130,130,1.03e-08,1.73e-08,3.30e-09,3.00e-09
FA54-5339-327A-250501@203,2,64,1.00,16,12,0,1.00e-08,7.00e-10,1.00e-10,3.36,130,130,1.10e-08,1.75e-08,2.10e-09,1.70e-09
FA54-5339-327A-250501@203,2,65,1.00,15,12,0,2.00e-08,2.00e-09,1.10e-09,3.34,129,129,9.90e-09,2.01e-08,1.50e-09,5.00e-10
FA54-5339-327A-250501@203,2,66,1.00,14,12,0,0,1.00e-10,6.00e-10,3.39,129,130,1.01e-08,1.89e-08,4.40e-09,7.00e-10
FA54-5339-327A-250501@203,2,67,1.00,13,12,0,0,2.00e-09,1.00e-10,3.50,129,130,1.09e-08,1.76e-08,1.30e-09,5.20e-09
FA54-5339-327A-250501@203,2,68,1.00,12,12,0,0,6.00e-10,2.70e-09,3.41,130,130,1.08e-08,1.95e-08,1.30e-09,4.00e-10
FA54-5339-327A-250501@203,2,69,1.00,11,12,0,0,1.40e-09,4.50e-09,3.38,130,130,1.11e-08,1.98e-08,0,9.00e-10
FA54-5339-327A-250501@203,2,70,1.00,10,12,0,0,1.00e-09,4.50e-09,3.32,130,130,1.29e-08,1.97e-08,2.60e-09,1.70e-09
FA54-5339-327A-250501@203,2,71,1.00,9,12,0,1.00e-08,4.00e-10,2.30e-09,3.26,130,130,1.23e-08,2.03e-08,3.60e-09,3.90e-09
FA54-5339-327A-250501@203,2,72,1.00,8,12,0.00,0,1.80e-09,6.00e-09,3.33,130,130,1.24e-08,2.03e-08,3.90e-09,1.10e-09
FA54-5339-327A-250501@203,2,73,1.00,7,12,0,0,8.00e-10,4.30e-09,3.22,130,130,1.37e-08,2.03e-08,1.70e-09,2.10e-09
FA54-5339-327A-250501@203,2,74,1.00,6,12,0,0,6.00e-10,1.00e-10,3.16,130,130,1.37e-08,2.20e-08,2.00e-09,2.60e-09
FA54-5339-327A-250501@203,2,75,1.00,5,12,0,0,0,3.60e-09,3.19,130,130,1.72e-08,2.61e-08,4.40e-09,8.50e-09
FA54-5339-327A-250501@203,2,76,1.00,5,13,0,1.00e-08,3.10e-09,1.30e-09,3.25,130,130,1.47e-08,2.51e-08,2.10e-09,1.60e-09
FA54-5339-327A-250501@203,2,77,1.00,6,13,0,1.00e-08,2.10e-09,8.00e-10,3.20,130,130,1.22e-08,2.23e-08,5.20e-09,3.60e-09
FA54-5339-327A-250501@203,2,78,1.00,7,13,0.00,1.00e-08,6.00e-10,2.60e-09,3.22,130,130,1.14e-08,2.02e-08,2.00e-09,2.80e-09
FA54-5339-327A-250501@203,2,79,1.00,8,13,0,0,2.80e-09,7.00e-10,3.34,130,130,1.15e-08,2.01e-08,7.00e-10,4.00e-10
FA54-5339-327A-250501@203,2,80,1.00,9,13,0,1.00e-08,1.40e-09,5.30e-09,3.30,130,130,1.13e-08,1.91e-08,6.40e-09,1.00e-09
FA54-5339-327A-250501@203,2,81,1.00,10,13,0,1.00e-08,3.80e-09,2.90e-09,3.28,130,130,1.20e-08,1.74e-08,4.70e-09,6.10e-09
FA54-5339-327A-250501@203,2,82,1.00,11,13,0.00,0,1.40e-09,1.00e-10,3.36,130,130,1.04e-08,1.86e-08,1.70e-09,5.00e-10
FA54-5339-327A-250501@203,2,83,1.00,12,13,0,0,2.00e-10,1.80e-09,3.40,130,130,9.20e-09,1.65e-08,3.60e-09,1.00e-09
FA54-5339-327A-250501@203,2,84,1.00,13,13,0.00,1.00e-08,1.10e-09,1.00e-09,3.49,129,130,8.90e-09,1.82e-08,4.50e-09,0
FA54-5339-327A-250501@203,2,85,1.00,14,13,0,0,4.00e-10,2.00e-09,3.34,129,130,1.04e-08,1.80e-08,1.40e-09,1.30e-09
FA54-5339-327A-250501@203,2,86,1.00,15,13,0,0,1.30e-09,4.00e-10,3.37,129,129,9.80e-09,2.02e-08,2.10e-09,3.00e-10
FA54-5339-327A-250501@203,2,87,1.00,16,13,0,0,1.00e-09,2.70e-09,3.35,130,130,8.10e-09,1.77e-08,1.60e-09,8.00e-10
FA54-5339-327A-250501@203,2,88,1.00,17,13,0,0,6.00e-10,3.00e-09,3.30,130,130,9.90e-09,1.65e-08,1.70e-09,4.00e-09
FA54-5339-327A-250501@203,2,89,1.00,17,14,0,0,0,3.20e-09,3.28,130,130,8.50e-09,1.75e-08,2.40e-09,3.20e-09
FA54-5339-327A-250501@203,2,90,1.00,16,14,0,0,9.00e-10,3.30e-09,3.31,130,130,8.60e-09,1.69e-08,5.00e-09,5.40e-09
FA54-5339-327A-250501@203,2,91,1.00,15,14,0,0,1.00e-10,1.00e-10,3.28,129,129,9.20e-09,1.94e-08,9.00e-10,6.00e-10
FA54-5339-327A-250501@203,2,92,1.00,14,14,0,100,,,,,,,,,
FA54-5339-327A-250501@203,2,93,1.00,13,14,0,0,0,3.90e-09,3.44,129,130,1.01e-08,1.78e-08,2.70e-09,2.80e-09
FA54-5339-327A-250501@203,2,94,1.00,12,14,0,0,6.00e-10,5.20e-09,3.34,130,130,9.60e-09,1.66e-08,4.90e-09,9.00e-10
FA54-5339-327A-250501@203,2,95,1.00,11,14,0,1.00e-08,1.30e-09,4.00e-10,3.38,130,130,9.70e-09,1.68e-08,1.60e-09,4.10e-09
FA54-5339-327A-250501@203,2,96,1.00,10,14,0,0,2.40e-09,3.50e-09,3.27,130,130,1.06e-08,1.93e-08,9.00e-10,6.00e-10
FA54-5339-327A-250501@203,2,97,1.00,9,14,0,0,8.00e-10,2.80e-09,3.24,130,130,1.10e-08,1.85e-08,3.80e-09,3.80e-09
FA54-5339-327A-250501@203,2,98,1.00,8,14,0,0,1.90e-09,1.10e-09,3.32,130,130,1.09e-08,1.90e-08,2.80e-09,5.00e-09
FA54-5339-327A-250501@203,2,99,1.00,7,14,0,0,4.10e-09,1.30e-09,3.21,130,130,1.06e-08,2.00e-08,9.00e-10,2.80e-09
FA54-5339-327A-250501@203,2,100,1.00,6,14,0.00,0,4.90e-09,3.90e-09,3.22,130,130,1.13e-08,2.16e-08,4.00e-10,2.80e-09
FA54-5339-327A-250501@203,2,101,1.00,5,14,0,1.00e-08,4.00e-10,2.90e-09,3.28,129,130,1.17e-08,2.19e-08,1.30e-09,4.50e-09
FA54-5339-327A-250501@203,2,102,1.00,6,15,0,1.00e-08,9.00e-10,3.10e-09,3.25,130,130,1.10e-08,2.03e-08,5.10e-09,2.30e-09
FA54-5339-327A-250501@203,2,103,1.00,7,15,0,0,1.00e-09,1.80e-09,3.23,130,130,1.03e-08,1.84e-08,2.20e-09,4.00e-10
FA54-5339-327A-250501@203,2,104,1.00,8,15,0.00,1.00e-08,1.20e-09,7.00e-10,3.19,130,130,9.60e-09,1.90e-08,1.30e-09,4.00e-10
FA54-5339-327A-250501@203,2,105,1.00,9,15,0,0,7.00e-10,1.10e-09,3.29,129,130,9.60e-09,1.83e-08,7.00e-09,4.30e-09
FA54-5339-327A-250501@203,2,106,1.00,10,15,0,0,3.20e-09,8.00e-10,3.30,129,130,9.00e-09,1.85e-08,3.90e-09,4.10e-09
FA54-5339-327A-250501@203,2,107,1.00,11,15,0,0,4.00e-10,3.60e-09,3.37,130,130,1.05e-08,1.81e-08,2.80e-09,4.60e-09
FA54-5339-327A-250501@203,2,108,1.00,12,15,0,0,2.30e-09,2.60e-09,3.40,130,130,9.80e-09,1.62e-08,2.80e-09,6.50e-09
FA54-5339-327A-250501@203,2,109,1.00,13,15,0,2.00e-08,1.00e-09,2.00e-09,3.36,129,130,9.70e-09,1.79e-08,3.70e-09,5.60e-09
FA54-5339-327A-250501@203,2,110,1.00,14,15,0,0,4.10e-09,1.90e-09,3.36,129,130,8.60e-09,1.77e-08,2.00e-10,1.80e-09
FA54-5339-327A-250501@203,2,111,1.00,15,15,0,0,1.00e-09,2.90e-09,3.30,129,129,8.00e-09,1.77e-08,4.30e-09,2.00e-10
FA54-5339-327A-250501@203,2,112,1.00,16,15,0,2.00e-08,2.60e-09,4.10e-09,3.27,130,130,9.30e-09,1.57e-08,4.40e-09,1.30e-09
FA54-5339-327A-250501@203,2,113,1.00,16,16,0.00,0,4.40e-09,1.50e-09,3.26,130,130,8.40e-09,1.65e-08,1.70e-09,2.10e-09
FA54-5339-327A-250501@203,2,114,1.00,15,16,0,0,1.30e-09,3.00e-09,3.27,130,130,7.10e-09,1.64e-08,2.00e-09,1.20e-09
FA54-5339-327A-250501@203,2,115,1.00,14,16,0,0,2.50e-09,0,3.29,130,130,8.70e-09,1.66e-08,1.00e-09,8.00e-10
FA54-5339-327A-250501@203,2,116,1.00,13,16,0.00,1.00e-08,1.00e-09,1.50e-09,3.36,129,130,8.40e-09,1.74e-08,3.90e-09,1.40e-09
FA54-5339-327A-250501@203,2,117,1.00,12,16,0,0,3.30e-09,5.20e-09,3.37,129,130,1.08e-08,1.75e-08,4.10e-09,3.60e-09
FA54-5339-327A-250501@203,2,118,1.00,11,16,0,0,2.40e-09,1.30e-09,3.33,129,130,1.01e-08,1.90e-08,1.90e-09,7.00e-10
FA54-5339-327A-250501@203,2,119,1.00,10,16,0,0,3.20e-09,6.00e-10,3.28,129,130,9.30e-09,1.88e-08,1.00e-10,2.60e-09
FA54-5339-327A-250501@203,2,120,1.00,9,16,0,0,4.00e-10,3.60e-09,3.27,130,130,1.02e-08,1.84e-08,1.20e-09,2.70e-09
FA54-5339-327A-250501@203,2,121,1.00,8,16,0,1.00e-08,2.10e-09,5.00e-10,3.22,130,130,9.60e-09,1.94e-08,1.20e-09,4.00e-10
FA54-5339-327A-250501@203,2,122,1.00,7,16,0,1.00e-08,1.80e-09,2.10e-09,3.25,130,130,9.60e-09,1.84e-08,3.60e-09,4.10e-09
FA54-5339-327A-250501@203,2,123,1.00,6,16,0,0,4.00e-09,8.00e-10,3.29,130,130,9.80e-09,1.91e-08,2.00e-09,4.60e-09
FA54-5339-327A-250501@203,2,124,1.00,7,17,0,1.00e-08,9.00e-10,2.40e-09,3.25,130,130,8.50e-09,1.83e-08,1.80e-09,1.90e-09
FA54-5339-327A-250501@203,2,125,1.00,8,17,0,2.00e-08,1.90e-09,5.20e-09,3.27,130,130,1.00e-08,1.78e-08,4.20e-09,1.80e-09
FA54-5339-327A-250501@203,2,126,1.00,9,17,0,0,8.00e-10,3.00e-10,3.22,130,130,8.40e-09,1.77e-08,4.60e-09,1.70e-09
FA54-5339-327A-250501@203,2,127,1.00,10,17,0,1.00e-08,6.00e-10,4.80e-09,3.25,130,130,1.07e-08,1.80e-08,4.90e-09,1.70e-09
FA54-5339-327A-250501@203,2,128,1.00,11,17,0,0,1.00e-09,2.00e-09,3.27,130,130,1.00e-08,1.88e-08,4.20e-09,4.30e-09
FA54-5339-327A-250501@203,2,129,1.00,12,17,0,1.00e-08,7.00e-10,1.50e-09,3.26,130,130,9.40e-09,1.77e-08,6.00e-10,3.00e-10
FA54-5339-327A-250501@203,2,130,1.00,13,17,0,1.00e-08,1.50e-09,2.50e-09,3.33,130,130,7.50e-09,1.63e-08,5.50e-09,3.80e-09
FA54-5339-327A-250501@203,2,131,1.00,14,17,0,0,1.10e-09,4.60e-09,3.24,130,130,9.00e-09,1.52e-08,3.00e-09,2.10e-09
FA54-5339-327A-250501@203,2,132,1.00,15,17,0,1.00e-08,5.00e-10,2.00e-10,3.21,130,130,7.90e-09,1.54e-08,1.40e-09,3.00e-09
FA54-5339-327A-250501@203,2,133,1.00,14,18,0,1.00e-08,7.00e-10,6.40e-09,3.21,130,130,7.70e-09,1.60e-08,4.00e-10,8.00e-10
FA54-5339-327A-250501@203,2,134,1.00,13,18,0,0,1.40e-09,1.30e-09,3.26,130,130,8.90e-09,1.52e-08,1.40e-09,5.00e-10
FA54-5339-327A-250501@203,2,135,1.00,12,18,0.00,0,1.70e-09,5.00e-10,3.23,130,130,8.60e-09,1.73e-08,0,1.70e-09
FA54-5339-327A-250501@203,2,136,1.00,11,18,0.00,0,5.50e-09,2.20e-09,3.26,130,130,8.90e-09,1.71e-08,1.10e-09,2.80e-09
FA54-5339-327A-250501@203,2,137,1.00,10,18,0,0,1.70e-09,2.90e-09,3.22,130,130,9.20e-09,1.80e-08,3.20e-09,2.80e-09
FA54-5339-327A-250501@203,2,138,1.00,9,18,0,0,3.00e-10,6.00e-10,3.22,130,130,9.80e-09,1.70e-08,2.50e-09,3.10e-09
FA54-5339-327A-250501@203,2,139,1.00,8,18,0,0,2.30e-09,2.00e-09,3.25,130,130,9.20e-09,1.85e-08,1.50e-09,5.00e-10
FA54-5339-327A-250501@203,2,140,1.00,10,19,0,100,,,,,,,,,
FA54-5339-327A-250501@203,2,141,1.00,11,19,0.00,0,2.50e-09,5.90e-09,3.24,130,130,9.80e-09,1.68e-08,5.50e-09,1.40e-09
FA54-5339-327A-250501@203,2,142,1.00,12,19,0.00,0,1.80e-09,1.00e-09,3.20,130,130,9.60e-09,1.67e-08,2.00e-09,5.10e-09
FA54-5339-327A-250501@203,3,1,1.00,11,5,0,0,4.00e-10,2.50e-09,3.29,130,130,1.01e-08,1.86e-08,1.50e-09,6.00e-10
FA54-5339-327A-250501@203,3,2,1.00,14,6,0,0,1.80e-09,1.40e-09,3.15,130,130,1.28e-08,1.93e-08,3.60e-09,1.30e-09
FA54-5339-327A-250501@203,3,3,1.00,13,6,0.00,0,4.20e-09,3.50e-09,3.21,130,130,1.11e-08,2.01e-08,4.90e-09,2.20e-09
FA54-5339-327A-250501@203,3,4,1.00,12,6,0,0,4.00e-10,2.60e-09,3.21,130,131,1.05e-08,1.89e-08,5.60e-09,6.00e-10
FA54-5339-327A-250501@203,3,5,1.00,11,6,0.00,0,1.70e-09,0,3.13,131,131,1.05e-08,1.86e-08,2.80e-09,3.70e-09
FA54-5339-327A-250501@203,3,6,1.00,10,6,0,0,4.20e-09,2.50e-09,3.18,131,131,9.70e-09,1.79e-08,2.70e-09,2.20e-09
FA54-5339-327A-250501@203,3,7,1.00,9,6,0,1.00e-08,2.30e-09,7.40e-09,3.15,131,131,9.30e-09,1.65e-08,4.70e-09,2.00e-10
FA54-5339-327A-250501@203,3,8,1.00,7,7,0.00,0,1.90e-09,5.30e-09,3.15,130,131,8.00e-09,1.68e-08,2.60e-09,1.70e-09
FA54-5339-327A-250501@203,3,9,1.00,8,7,0,0,7.00e-10,7.00e-10,3.20,131,131,8.00e-09,1.63e-08,4.20e-09,9.00e-10
FA54-5339-327A-250501@203,3,10,1.00,9,7,0,1.00e-08,1.20e-09,3.90e-09,3.10,130,131,9.60e-09,1.70e-08,3.10e-09,2.50e-09
FA54-5339-327A-250501@203,3,11,1.00,10,7,0,0,2.10e-09,1.40e-09,3.11,130,130,1.00e-08,1.76e-08,1.50e-09,2.00e-10
FA54-5339-327A-250501@203,3,12,1.00,11,7,0,0,1.60e-09,2.80e-09,3.15,130,130,1.01e-08,1.71e-08,4.90e-09,6.30e-09
FA54-5339-327A-250501@203,3,13,1.00,12,7,0,0,2.70e-09,6.00e-10,3.06,130,130,1.03e-08,1.93e-08,3.40e-09,4.00e-09
FA54-5339-327A-250501@203,3,14,1.00,13,7,0,1.00e-08,2.00e-10,2.80e-09,3.15,130,130,1.01e-08,1.91e-08,6.30e-09,4.00e-09
FA54-5339-327A-250501@203,3,15,1.00,14,7,0,1.00e-08,1.80e-09,1.00e-09,3.07,130,130,9.90e-09,1.98e-08,0,1.50e-09
FA54-5339-327A-250501@203,3,16,1.00,15,7,0,0,3.10e-09,5.00e-09,3.05,130,130,1.03e-08,1.95e-08,1.70e-09,1.40e-09
FA54-5339-327A-250501@203,3,17,1.00,16,8,0,0,0,2.20e-09,3.11,130,130,1.00e-08,1.82e-08,4.10e-09,2.30e-09
FA54-5339-327A-250501@203,3,18,1.00,15,8,0,0,3.00e-10,2.10e-09,3.06,130,130,9.70e-09,1.71e-08,5.20e-09,6.10e-09
FA54-5339-327A-250501@203,3,19,1.00,14,8,0,0,3.10e-09,2.90e-09,3.05,130,130,9.90e-09,1.88e-08,4.10e-09,2.80e-09
FA54-5339-327A-250501@203,3,20,1.00,13,8,0,0,7.00e-10,7.00e-10,3.17,130,130,9.70e-09,1.84e-08,5.00e-09,3.30e-09
FA54-5339-327A-250501@203,3,21,1.00,12,8,0.00,1.00e-08,2.50e-09,6.80e-09,3.06,130,130,1.11e-08,1.82e-08,4.60e-09,1.90e-09
FA54-5339-327A-250501@203,3,22,1.00,11,8,0,1.00e-08,1.20e-09,1.60e-09,3.10,130,130,9.70e-09,1.87e-08,3.70e-09,4.30e-09
FA54-5339-327A-250501@203,3,23,1.00,10,8,0,1.00e-08,7.00e-10,2.30e-09,3.10,130,130,9.40e-09,1.84e-08,1.80e-09,9.00e-10
FA54-5339-327A-250501@203,3,24,1.00,9,8,0,0,7.00e-10,7.00e-10,3.12,130,130,8.60e-09,1.76e-08,4.00e-09,2.60e-09
FA54-5339-327A-250501@203,3,25,1.00,8,8,0.00,0,9.00e-10,6.00e-10,3.18,130,131,1.01e-08,1.73e-08,3.50e-09,6.00e-10
FA54-5339-327A-250501@203,3,26,1.00,7,8,0,0,2.00e-10,9.00e-10,3.13,131,131,9.20e-09,1.81e-08,2.50e-09,1.30e-09
FA54-5339-327A-250501@203,3,27,1.00,6,9,0,0,4.10e-09,2.50e-09,3.19,131,131,8.70e-09,1.81e-08,2.20e-09,2.40e-09
FA54-5339-327A-250501@203,3,28,1.00,7,9,0,0,6.00e-10,3.10e-09,3.15,130,131,7.50e-09,1.68e-08,4.60e-09,4.50e-09
FA54-5339-327A-250501@203,3,29,1.00,8,9,0,0,5.00e-10,4.40e-09,3.21,130,130,9.70e-09,1.70e-08,2.40e-09,3.00e-10
FA54-5339-327A-250501@203,3,30,1.00,9,9,0.00,0,1.00e-09,3.40e-09,3.12,130,130,8.90e-09,1.84e-08,2.60e-09,2.10e-09
FA54-5339-327A-250501@203,3,31,1.00,10,9,0,0,3.20e-09,2.10e-09,3.11,130,130,8.60e-09,1.85e-08,1.20e-09,5.00e-10
FA54-5339-327A-250501@203,3,32,1.00,11,9,0,1.00e-08,3.00e-10,2.30e-09,3.10,130,130,9.60e-09,1.86e-08,4.00e-09,4.80e-09
FA54-5339-327A-250501@203,3,33,1.00,12,9,0,0,1.90e-09,6.00e-10,3.05,130,130,1.04e-08,1.85e-08,2.30e-09,1.70e-09
FA54-5339-327A-250501@203,3,34,1.00,13,9,0,0,1.80e-09,3.50e-09,3.15,130,130,9.90e-09,1.91e-08,4.70e-09,2.80e-09
FA54-5339-327A-250501@203,3,35,1.00,14,9,0,0,3.90e-09,1.00e-10,3.10,130,130,9.00e-09,1.76e-08,6.40e-09,4.50e-09
FA54-5339-327A-250501@203,3,36,1.00,15,9,0,0,1.60e-09,5.20e-09,3.08,130,130,1.06e-08,1.73e-08,3.20e-09,1.00e-10
FA54-5339-327A-250501@203,3,37,1.00,16,9,0,0,1.50e-09,3.80e-09,3.09,130,130,8.30e-09,1.72e-08,4.30e-09,5.90e-09
FA54-5339-327A-250501@203,3,38,1.00,17,10,0,0,5.00e-09,1.30e-09,3.18,130,130,9.30e-09,1.76e-08,3.10e-09,4.60e-09
FA54-5339-327A-250501@203,3,39,1.00,16,10,0,0,1.40e-09,4.30e-09,3.13,130,130,9.60e-09,1.71e-08,5.00e-09,3.50e-09
FA54-5339-327A-250501@203,3,40,1.00,15,10,0,1.00e-08,7.00e-10,1.80e-09,3.08,129,130,1.00e-08,1.73e-08,3.90e-09,5.70e-09
FA54-5339-327A-250501@203,3,41,1.00,14,10,0,0,4.10e-09,4.30e-09,3.10,130,130,1.02e-08,1.89e-08,7.00e-10,3.00e-09
FA54-5339-327A-250501@203,3,42,1.00,13,10,0,1.00e-08,3.90e-09,2.80e-09,3.23,130,130,9.20e-09,1.85e-08,6.40e-09,4.00e-09
FA54-5339-327A-250501@203,3,43,1.00,12,10,0,0,2.90e-09,5.40e-09,3.21,130,130,1.13e-08,1.87e-08,4.30e-09,2.00e-10
FA54-5339-327A-250501@203,3,44,1.00,11,10,0,0,1.00e-09,3.00e-10,3.10,130,130,1.14e-08,1.82e-08,2.80e-09,3.00e-10
FA54-5339-327A-250501@203,3,45,1.00,10,10,0.00,0,2.50e-09,3.90e-09,3.08,130,130,9.40e-09,1.86e-08,4.30e-09,3.10e-09
FA54-5339-327A-250501@203,3,46,1.00,9,10,0,1.00e-08,2.00e-09,1.20e-09,3.15,130,130,8.50e-09,1.77e-08,1.60e-09,3.40e-09
FA54-5339-327A-250501@203,3,47,1.00,8,10,0.00,1.00e-08,2.50e-09,7.00e-09,3.19,130,130,9.40e-09,1.79e-08,3.50e-09,1.40e-09
FA54-5339-327A-250501@203,3,48,1.00,7,10,0.00,1.00e-08,1.60e-09,1.20e-09,3.18,130,130,8.80e-09,1.79e-08,1.00e-09,4.10e-09
FA54-5339-327A-250501@203,3,49,1.00,6,10,0,0,7.00e-10,3.10e-09,3.17,131,131,8.80e-09,1.87e-08,9.00e-10,1.00e-09
FA54-5339-327A-250501@203,3,50,1.00,5,11,0,0,1.40e-09,6.00e-09,3.22,130,131,8.90e-09,1.92e-08,1.50e-09,1.90e-09
FA54-5339-327A-250501@203,3,51,1.00,6,11,0,1.00e-08,1.00e-09,2.50e-09,3.15,131,131,9.20e-09,1.80e-08,3.20e-09,5.60e-09
FA54-5339-327A-250501@203,3,52,1.00,7,11,0,1.00e-08,3.20e-09,4.00e-10,3.17,130,130,9.10e-09,1.78e-08,1.60e-09,7.00e-10
FA54-5339-327A-250501@203,3,53,1.00,8,11,0,1.00e-08,2.00e-10,2.60e-09,3.19,130,130,9.40e-09,1.82e-08,3.70e-09,6.40e-09
FA54-5339-327A-250501@203,3,54,1.00,9,11,0.00,0,1.00e-10,1.50e-09,3.16,130,130,9.70e-09,1.89e-08,2.80e-09,3.00e-10
